,count,state,lat,long,date,urban
441,4,US-AL,33.411460999999996,-86.814835,2018-03-27,1
442,2,US-AL,33.485988,-86.7790318,2018-03-03,1
443,1,US-AL,33.372971899999996,-86.9883728,2018-04-07,1
444,3,US-AL,33.372971899999996,-86.9883728,2018-04-17,1
445,1,US-AL,33.3868229,-86.79268370000001,2018-04-30,1
446,2,US-AL,33.388870000000004,-86.8874896,2018-04-22,0
447,1,US-AL,33.3842984,-86.8397521,2018-04-29,1
448,2,US-AL,33.4840731,-86.7281127,2018-04-20,0
449,1,US-AL,33.372971899999996,-86.9883728,2018-04-18,1
450,4,US-AL,33.4556172,-86.8050224,2018-04-09,1
451,4,US-AL,33.4556172,-86.8050224,2018-04-06,1
452,4,US-AL,33.490653,-86.77636,2018-04-30,1
453,6,US-AL,33.4664119,-86.8079808,2018-04-05,1
454,2,US-AL,33.4541746,-86.8045241,2018-04-11,1
455,1,US-AL,33.372971899999996,-86.9883728,2018-04-22,1
456,12,US-AL,33.4901124,-86.7994165,2018-04-10,1
457,1,US-AL,33.3842984,-86.8397521,2018-04-15,1
458,2,US-AL,33.372971899999996,-86.9883728,2018-04-14,1
459,2,US-AL,33.372971899999996,-86.9883728,2018-04-05,1
460,3,US-AL,33.330695299999995,-87.0138645,2018-04-21,0
461,2,US-AL,33.392821000000005,-86.824359,2018-04-30,1
462,7,US-AL,33.455134,-86.820833,2018-04-01,1
463,3,US-AL,33.4362048,-86.7358606,2018-04-15,1
464,1,US-AL,33.409985600000006,-86.8528891,2018-04-11,1
465,1,US-AL,33.3868229,-86.79268370000001,2018-04-02,1
466,1,US-AL,33.3842984,-86.8397521,2018-04-17,1
467,4,US-AL,33.4556172,-86.8050224,2018-04-04,1
468,4,US-AL,33.36843,-86.804737,2018-04-27,1
469,1,US-AL,33.4647248,-86.8069965,2018-04-24,1
470,5,US-AL,33.487707199999996,-86.7751877,2018-04-04,1
471,5,US-AL,33.487707199999996,-86.7751877,2018-04-13,1
472,2,US-AL,33.372971899999996,-86.9883728,2018-04-18,1
473,2,US-AL,33.4556172,-86.8050224,2018-04-04,1
474,3,US-AL,33.4556172,-86.8050224,2018-04-19,1
475,1,US-AL,33.372971899999996,-86.9883728,2018-04-08,1
476,5,US-AL,33.411460999999996,-86.814835,2018-04-10,1
477,4,US-AL,33.487707199999996,-86.7751877,2018-04-08,1
478,4,US-AL,33.487707199999996,-86.7751877,2018-04-20,1
479,6,US-AL,33.487707199999996,-86.7751877,2018-04-29,1
480,4,US-AL,33.487707199999996,-86.7751877,2018-04-27,1
481,2,US-AL,33.4687123,-86.6454002,2018-04-28,0
482,1,US-AL,33.4908736,-86.7946529,2018-04-03,1
483,2,US-AL,33.372971899999996,-86.9883728,2018-04-29,1
484,1,US-AL,33.415154,-86.811247,2018-04-08,1
485,1,US-AL,33.3868229,-86.79268370000001,2018-04-21,1
486,10,US-AL,33.49066,-86.776009,2018-04-27,1
487,5,US-AL,33.485988,-86.7790318,2018-04-08,1
488,1,US-AL,33.487707199999996,-86.7751877,2018-04-26,1
489,6,US-AL,33.4840731,-86.7281127,2018-04-21,0
490,2,US-AL,33.372971899999996,-86.9883728,2018-04-21,1
491,2,US-AL,33.4541746,-86.8045241,2018-04-14,1
492,1,US-AL,33.372971899999996,-86.9883728,2018-04-21,1
493,1,US-AL,33.417589,-86.74378109999999,2018-04-30,0
494,3,US-AL,33.487707199999996,-86.7751877,2018-04-30,1
495,5,US-AL,33.487707199999996,-86.7751877,2018-04-28,1
496,10,US-AL,33.487707199999996,-86.7751877,2018-04-29,1
497,3,US-AL,33.4505877,-86.82372149999999,2018-04-23,1
498,6,US-AL,33.4556172,-86.8050224,2018-04-17,1
499,1,US-AL,33.372971899999996,-86.9883728,2018-04-16,1
500,1,US-AL,33.485874,-86.707027,2018-04-13,0
501,4,US-AL,33.411460999999996,-86.814835,2018-04-03,1
502,3,US-AL,33.411460999999996,-86.814835,2018-04-30,1
503,1,US-AL,33.3842984,-86.8397521,2018-04-12,1
504,5,US-AL,33.487707199999996,-86.7751877,2018-04-28,1
505,5,US-AL,33.487707199999996,-86.7751877,2018-04-06,1
506,1,US-AL,32.414603,-85.36059399999999,2018-02-21,0
507,100,US-AL,32.5832719,-85.51523420000001,2018-02-07,0
508,1,US-AL,32.661974199999996,-85.536426,2018-02-17,0
509,100,US-AL,32.5832719,-85.51523420000001,2018-02-14,0
510,10,US-AL,32.662354,-85.3077033,2018-02-22,0
511,58,US-AL,32.599257,-85.483023,2018-02-07,0
512,5,US-AL,32.6363392,-85.5903947,2018-02-24,0
513,1,US-AL,32.6363392,-85.5903947,2018-02-17,0
514,8,US-AL,32.662684000000006,-85.3074757,2018-02-16,0
515,20,US-AL,32.5847895,-85.5430698,2018-02-06,0
516,1,US-AL,32.661974199999996,-85.536426,2018-02-18,0
517,1,US-AL,32.662354,-85.3077033,2018-02-17,0
518,5,US-AL,32.632864,-85.455791,2018-02-15,1
519,1,US-AL,32.6220478,-85.4727791,2018-02-10,1
520,2,US-AL,32.661974199999996,-85.536426,2018-02-10,0
521,2,US-AL,32.577693,-85.489572,2018-02-17,0
522,3,US-AL,32.5832719,-85.51523420000001,2018-02-01,0
523,10,US-AL,32.5832719,-85.51523420000001,2018-02-15,0
524,6,US-AL,32.662354,-85.3077033,2018-02-27,0
525,3,US-AL,32.614535,-85.527731,2018-02-25,1
526,5,US-AL,32.59581,-85.487453,2018-02-08,1
527,8,US-AL,32.662354,-85.3077033,2018-02-23,0
528,11,US-AL,32.662354,-85.3077033,2018-02-19,0
529,1,US-AL,32.6363392,-85.5903947,2018-02-22,0
530,400,US-AL,32.5832719,-85.51523420000001,2018-02-13,0
531,1,US-AL,32.662354,-85.3077033,2018-02-16,0
532,40,US-AL,32.589377500000005,-85.4942175,2018-02-22,1
533,6,US-AL,32.632864,-85.455791,2018-02-16,1
534,10,US-AL,32.632864,-85.455791,2018-02-19,1
535,4,US-AL,32.615485,-85.404454,2018-02-10,0
536,2,US-AL,32.6555266,-85.43718840000001,2018-02-09,0
537,15,US-AL,32.5832719,-85.51523420000001,2018-02-19,0
538,2,US-AL,32.589433,-85.44582199999999,2018-02-24,0
539,1,US-AL,32.6363392,-85.5903947,2018-02-22,0
540,1,US-AL,32.6175334,-85.4682818,2018-03-18,1
541,1,US-AL,32.6363392,-85.5903947,2018-03-30,0
542,1,US-AL,32.661974199999996,-85.536426,2018-03-17,0
543,1,US-AL,32.5840404,-85.4757625,2018-03-04,0
544,1,US-AL,32.6363392,-85.5903947,2018-03-30,0
545,4,US-AL,32.586236199999995,-85.46721059999999,2018-03-24,0
546,1,US-AL,32.661974199999996,-85.536426,2018-03-18,0
547,1,US-AL,32.6363392,-85.5903947,2018-03-18,0
548,2,US-AL,32.6633674,-85.48839570000001,2018-03-15,0
549,4,US-AL,32.5832719,-85.51523420000001,2018-03-18,0
550,2,US-AL,32.6363392,-85.5903947,2018-03-11,0
551,5,US-AL,32.6363392,-85.5903947,2018-03-02,0
552,2,US-AL,32.6633674,-85.48839570000001,2018-03-14,0
553,1,US-AL,32.5832719,-85.51523420000001,2018-03-13,0
554,4,US-AL,32.5832719,-85.51523420000001,2018-03-09,0
555,1,US-AL,32.61484,-85.527911,2018-03-24,1
556,1,US-AL,32.612714000000004,-85.467937,2018-03-09,1
557,1,US-AL,32.6363392,-85.5903947,2018-03-05,0
558,2,US-AL,32.586236199999995,-85.46721059999999,2018-03-25,0
559,1,US-AL,32.6555266,-85.43718840000001,2018-03-15,0
560,1,US-AL,32.5832719,-85.51523420000001,2018-03-02,0
561,5,US-AL,32.6555266,-85.43718840000001,2018-03-25,0
562,2,US-AL,32.5832719,-85.51523420000001,2018-03-15,0
563,5,US-AL,32.655395,-85.435496,2018-03-25,0
564,1,US-AL,32.6363392,-85.5903947,2018-03-23,0
565,1,US-AL,32.6363392,-85.5903947,2018-03-19,0
566,1,US-AL,32.6363392,-85.5903947,2018-03-18,0
567,1,US-AL,32.6363392,-85.5903947,2018-03-28,0
568,2,US-AL,32.6555266,-85.43718840000001,2018-03-24,0
569,25,US-AL,32.6555266,-85.43718840000001,2018-03-18,0
570,1,US-AL,32.5840404,-85.4757625,2018-04-21,0
571,1,US-AL,32.6363392,-85.5903947,2018-04-15,0
572,1,US-AL,32.6521734,-85.4697475,2018-04-29,0
573,1,US-AL,32.6363392,-85.5903947,2018-04-01,0
574,2,US-AL,32.6275635,-85.4541572,2018-04-10,1
575,1,US-AL,32.6363392,-85.5903947,2018-04-01,0
576,1,US-AL,32.6521734,-85.4697475,2018-04-29,0
577,2,US-AL,32.661974199999996,-85.536426,2018-04-25,0
578,9,US-AL,32.6275635,-85.4541572,2018-04-04,1
579,3,US-AL,32.5774952,-85.4430549,2018-04-21,0
580,1,US-AL,32.618536999999996,-85.46512,2018-04-03,1
581,1,US-AL,32.618536999999996,-85.46512,2018-04-25,1
582,14,US-AL,32.5830579,-85.4404512,2018-04-03,0
583,1,US-AL,32.5952609,-85.483398,2018-04-30,1
584,1,US-AL,32.5952609,-85.483398,2018-04-10,1
585,7,US-AL,32.6095314,-85.4457373,2018-04-07,1
586,2,US-AL,32.618536999999996,-85.46512,2018-04-29,1
587,3,US-AL,32.618536999999996,-85.46512,2018-04-29,1
588,8,US-AL,32.3385948,-86.7703843,2018-02-18,0
589,5,US-AL,32.550919,-85.7047856,2018-02-19,0
590,5,US-AL,32.550919,-85.7047856,2018-02-04,0
591,3,US-AL,32.397818300000004,-85.9393555,2018-02-05,0
592,3,US-AL,32.397818300000004,-85.9393555,2018-02-02,0
593,2,US-AL,32.397818300000004,-85.9393555,2018-02-06,0
594,10,US-AL,32.550919,-85.7047856,2018-02-02,0
595,2,US-AL,32.397818300000004,-85.9393555,2018-02-18,0
596,2,US-AL,32.397818300000004,-85.9393555,2018-02-20,0
597,1,US-AL,32.397818300000004,-85.9393555,2018-02-10,0
598,2,US-AL,32.3605333,-85.85969920000001,2018-02-13,0
599,1,US-AL,32.397818300000004,-85.9393555,2018-02-17,0
600,1,US-AL,32.397818300000004,-85.9393555,2018-02-12,0
601,3,US-AL,32.397818300000004,-85.9393555,2018-02-11,0
602,7,US-AL,32.397818300000004,-85.9393555,2018-02-13,0
603,3,US-AL,32.397818300000004,-85.9393555,2018-02-01,0
604,4,US-AL,32.397818300000004,-85.9393555,2018-02-03,0
605,40,US-AL,32.550919,-85.7047856,2018-02-18,0
606,2,US-AL,32.397818300000004,-85.9393555,2018-02-07,0
607,3,US-AL,32.397818300000004,-85.9393555,2018-02-08,0
608,1,US-AL,32.397818300000004,-85.9393555,2018-03-28,0
609,10,US-AL,32.500614,-85.61418499999999,2018-03-04,0
610,10,US-AL,32.500614,-85.61418499999999,2018-03-04,0
611,5,US-AL,32.397818300000004,-85.9393555,2018-03-04,0
612,2,US-AL,32.397818300000004,-85.9393555,2018-03-17,0
613,1,US-AL,32.397818300000004,-85.9393555,2018-03-21,0
614,1,US-AL,32.397818300000004,-85.9393555,2018-03-18,0
615,2,US-AL,32.474508,-85.615498,2018-03-20,0
616,1,US-AL,32.397818300000004,-85.9393555,2018-03-03,0
617,1,US-AL,32.334356,-85.848741,2018-03-09,0
618,1,US-AL,32.397818300000004,-85.9393555,2018-03-23,0
619,1,US-AL,32.397818300000004,-85.9393555,2018-04-12,0
620,1,US-AL,32.397818300000004,-85.9393555,2018-04-16,0
621,1,US-AL,32.397818300000004,-85.9393555,2018-04-13,0
622,1,US-AL,32.397818300000004,-85.9393555,2018-04-02,0
623,1,US-AL,32.397818300000004,-85.9393555,2018-04-14,0
624,1,US-AL,32.397818300000004,-85.9393555,2018-04-03,0
625,1,US-AL,32.397818300000004,-85.9393555,2018-04-26,0
626,1,US-AL,32.397818300000004,-85.9393555,2018-04-22,0
627,1,US-AL,32.397818300000004,-85.9393555,2018-04-30,0
628,1,US-AL,32.397818300000004,-85.9393555,2018-04-27,0
629,1,US-AL,32.397818300000004,-85.9393555,2018-04-28,0
630,1,US-AL,32.397818300000004,-85.9393555,2018-04-23,0
631,10,US-AL,32.5142831,-87.8706893,2018-02-18,1
632,1,US-AL,32.5142831,-87.8706893,2018-02-18,1
633,9,US-AL,32.3386354,-87.9317379,2018-02-19,0
634,29,US-AL,32.4997222,-87.8166667,2018-02-19,0
635,17,US-AL,32.3812833,-87.7233167,2018-02-14,0
636,1,US-AL,32.3468333,-87.9124667,2018-02-19,0
637,5,US-AL,32.3812833,-87.7233167,2018-02-07,0
638,8,US-AL,32.3812833,-87.7233167,2018-02-28,0
639,1,US-AL,32.3812833,-87.7233167,2018-02-25,0
640,1,US-AL,32.3812833,-87.7233167,2018-02-20,0
641,2,US-AL,32.5142831,-87.8706893,2018-02-17,1
642,10,US-AL,32.5142831,-87.8706893,2018-02-19,1
643,2,US-AL,32.4267907,-87.6616663,2018-03-02,0
644,15,US-AL,32.520462300000005,-87.8897989,2018-03-24,1
645,2,US-AL,32.3812833,-87.7233167,2018-03-01,0
646,2,US-AL,32.4267907,-87.6616663,2018-03-02,0
647,3,US-AL,32.3812833,-87.7233167,2018-03-27,0
648,1,US-AL,32.3812833,-87.7233167,2018-03-13,0
649,2,US-AL,32.3812833,-87.7233167,2018-03-05,0
650,1,US-AL,30.2504,-88.1058,2018-02-19,0
651,2,US-AL,30.2504,-88.1058,2018-02-16,0
652,35,US-AL,30.2504,-88.1058,2018-02-08,0
653,2,US-AL,30.2504,-88.1058,2018-02-16,0
654,9,US-AL,30.642629,-88.16338420000001,2018-02-25,1
655,1,US-AL,30.642629,-88.16338420000001,2018-02-16,1
656,8,US-AL,30.642629,-88.16338420000001,2018-02-23,1
657,27,US-AL,30.248798699999995,-88.08646920000001,2018-02-15,0
658,2,US-AL,30.248798699999995,-88.08646920000001,2018-02-09,0
659,2,US-AL,30.248798699999995,-88.08646920000001,2018-02-02,0
660,2,US-AL,30.248798699999995,-88.08646920000001,2018-02-03,0
661,2,US-AL,30.638699,-88.195198,2018-02-09,1
662,40,US-AL,30.642629,-88.16338420000001,2018-02-07,1
663,40,US-AL,30.642629,-88.16338420000001,2018-02-04,1
664,7,US-AL,30.642629,-88.16338420000001,2018-02-26,1
665,2,US-AL,30.2515811,-88.1253184,2018-02-08,0
666,3,US-AL,30.2515811,-88.1253184,2018-02-04,0
667,14,US-AL,30.490548999999998,-88.163927,2018-02-20,0
668,8,US-AL,30.704403000000003,-88.178246,2018-02-02,1
669,2,US-AL,30.248594800000003,-88.1272817,2018-02-01,0
670,10,US-AL,30.642629,-88.16338420000001,2018-02-21,1
671,2,US-AL,30.642629,-88.16338420000001,2018-02-08,1
672,11,US-AL,30.642629,-88.16338420000001,2018-02-12,1
673,12,US-AL,30.642629,-88.16338420000001,2018-02-09,1
674,6,US-AL,30.808500399999996,-88.0445194,2018-02-14,0
675,1,US-AL,30.696765000000003,-88.188526,2018-02-02,1
676,3,US-AL,30.56881,-88.133837,2018-02-14,0
677,1,US-AL,30.447267800000002,-88.12271120000001,2018-02-04,0
678,2,US-AL,30.2504,-88.1058,2018-02-16,0
679,8,US-AL,30.642629,-88.16338420000001,2018-02-07,1
680,14,US-AL,30.642629,-88.16338420000001,2018-02-14,1
681,2,US-AL,30.642629,-88.16338420000001,2018-02-09,1
682,20,US-AL,30.642629,-88.16338420000001,2018-02-08,1
683,2,US-AL,30.642629,-88.16338420000001,2018-02-07,1
684,6,US-AL,30.2504359,-88.0577426,2018-02-25,0
685,1,US-AL,30.699784,-88.193528,2018-02-02,1
686,4,US-AL,30.378041600000003,-88.244977,2018-02-25,0
687,4,US-AL,30.642629,-88.16338420000001,2018-02-05,1
688,2,US-AL,30.6843352,-88.0177303,2018-02-16,1
689,40,US-AL,30.808500399999996,-88.0445194,2018-02-18,0
690,2,US-AL,30.4943168,-88.1354785,2018-02-11,0
691,16,US-AL,30.691077000000003,-88.188457,2018-02-02,0
692,2,US-AL,30.248798699999995,-88.08646920000001,2018-02-16,0
693,12,US-AL,30.4943168,-88.1354785,2018-02-17,0
694,12,US-AL,30.642629,-88.16338420000001,2018-02-06,1
695,1,US-AL,30.642629,-88.16338420000001,2018-02-11,1
696,6,US-AL,30.489037,-88.164451,2018-02-16,0
697,1,US-AL,30.705386600000004,-88.1606483,2018-02-14,1
698,30,US-AL,30.808500399999996,-88.0445194,2018-02-28,0
699,15,US-AL,30.808500399999996,-88.0445194,2018-02-15,0
700,25,US-AL,30.808500399999996,-88.0445194,2018-02-12,0
701,30,US-AL,30.808500399999996,-88.0445194,2018-02-17,0
702,30,US-AL,30.256175800000005,-88.1075969,2018-02-08,0
703,12,US-AL,30.256175800000005,-88.1075969,2018-02-09,0
704,2,US-AL,30.256175800000005,-88.1075969,2018-02-13,0
705,12,US-AL,30.256175800000005,-88.1075969,2018-02-20,0
706,2,US-AL,30.7235243,-88.0339172,2018-02-16,1
707,2,US-AL,30.7235243,-88.0339172,2018-02-16,1
708,2,US-AL,30.7235243,-88.0339172,2018-02-16,1
709,20,US-AL,30.642629,-88.16338420000001,2018-02-14,1
710,6,US-AL,30.489037,-88.164451,2018-02-16,0
711,2,US-AL,30.6843352,-88.0177303,2018-02-16,1
712,15,US-AL,30.808500399999996,-88.0445194,2018-02-16,0
713,15,US-AL,30.6385807,-88.1952032,2018-02-03,1
714,2,US-AL,30.8127127,-88.0900304,2018-02-20,0
715,3,US-AL,30.248798699999995,-88.08646920000001,2018-02-01,0
716,30,US-AL,30.256175800000005,-88.1075969,2018-02-08,0
717,2,US-AL,30.3570641,-88.1168318,2018-02-16,0
718,2,US-AL,30.6843352,-88.0177303,2018-02-16,1
719,5,US-AL,30.504191,-88.252001,2018-02-10,0
720,3,US-AL,30.2515811,-88.1253184,2018-02-01,0
721,4,US-AL,30.248798699999995,-88.08646920000001,2018-02-08,0
722,3,US-AL,30.248798699999995,-88.08646920000001,2018-02-15,0
723,1,US-AL,30.2624963,-88.1135363,2018-02-08,0
724,40,US-AL,30.256175800000005,-88.1075969,2018-02-08,0
725,36,US-AL,30.256175800000005,-88.1075969,2018-02-17,0
726,65,US-AL,30.642629,-88.16338420000001,2018-02-09,1
727,45,US-AL,30.642629,-88.16338420000001,2018-02-03,1
728,2,US-AL,30.3570641,-88.1168318,2018-02-16,0
729,2,US-AL,30.3570641,-88.1168318,2018-02-14,0
730,23,US-AL,30.3570641,-88.1168318,2018-02-09,0
731,2,US-AL,30.3570641,-88.1168318,2018-02-16,0
732,3,US-AL,30.2515811,-88.1253184,2018-02-02,0
733,2,US-AL,30.2515811,-88.1253184,2018-02-01,0
734,5,US-AL,30.248798699999995,-88.08646920000001,2018-02-15,0
735,1,US-AL,30.248798699999995,-88.08646920000001,2018-02-19,0
736,5,US-AL,30.248798699999995,-88.08646920000001,2018-02-23,0
737,1,US-AL,30.697444,-88.179849,2018-02-02,1
738,12,US-AL,30.256175800000005,-88.1075969,2018-02-20,0
739,1,US-AL,30.594825,-88.162563,2018-02-20,1
740,1,US-AL,30.479159999999997,-88.387996,2018-03-17,0
741,1,US-AL,30.913591999999998,-87.99306,2018-03-03,0
742,5,US-AL,30.913591999999998,-87.99306,2018-03-08,0
743,4,US-AL,30.9045814,-87.9805756,2018-03-11,0
744,5,US-AL,30.9045814,-87.9805756,2018-03-10,0
745,2,US-AL,30.9045814,-87.9805756,2018-03-25,0
746,1,US-AL,30.9045814,-87.9805756,2018-03-15,0
747,6,US-AL,30.9045814,-87.9805756,2018-03-04,0
748,2,US-AL,30.9045814,-87.9805756,2018-03-18,0
749,4,US-AL,30.9045814,-87.9805756,2018-03-11,0
750,1,US-AL,30.685481099999997,-88.0506692,2018-03-20,1
751,1,US-AL,30.638699,-88.195198,2018-03-13,1
752,1,US-AL,30.915553499999998,-87.99933809999999,2018-03-13,0
753,1,US-AL,30.913591999999998,-87.99306,2018-03-19,0
754,8,US-AL,30.913591999999998,-87.99306,2018-03-14,0
755,2,US-AL,30.905285,-88.00529399999999,2018-03-03,0
756,2,US-AL,30.812896000000002,-88.05850500000001,2018-03-25,0
757,3,US-AL,30.9045814,-87.9805756,2018-03-12,0
758,3,US-AL,30.9045814,-87.9805756,2018-03-17,0
759,1,US-AL,30.9045814,-87.9805756,2018-03-30,0
760,1,US-AL,30.9045814,-87.9805756,2018-03-24,0
761,2,US-AL,30.9045814,-87.9805756,2018-03-05,0
762,1,US-AL,30.2504,-88.1058,2018-03-16,0
763,1,US-AL,30.913591999999998,-87.99306,2018-03-17,0
764,8,US-AL,30.913591999999998,-87.99306,2018-03-14,0
765,2,US-AL,30.808500399999996,-88.0445194,2018-03-01,0
766,1,US-AL,30.248798699999995,-88.08646920000001,2018-03-03,0
767,6,US-AL,30.812896000000002,-88.05850500000001,2018-03-09,0
768,1,US-AL,30.812896000000002,-88.05850500000001,2018-03-16,0
769,1,US-AL,30.812896000000002,-88.05850500000001,2018-03-26,0
770,3,US-AL,30.256175800000005,-88.1075969,2018-03-02,0
771,1,US-AL,30.9045814,-87.9805756,2018-03-18,0
772,2,US-AL,30.9045814,-87.9805756,2018-03-13,0
773,1,US-AL,30.705386600000004,-88.1606483,2018-03-27,1
774,3,US-AL,30.913591999999998,-87.99306,2018-03-12,0
775,1,US-AL,30.812896000000002,-88.05850500000001,2018-03-15,0
776,1,US-AL,30.812896000000002,-88.05850500000001,2018-03-12,0
777,3,US-AL,30.9045814,-87.9805756,2018-03-14,0
778,1,US-AL,30.913591999999998,-87.99306,2018-03-19,0
779,1,US-AL,30.812896000000002,-88.05850500000001,2018-03-13,0
780,1,US-AL,30.256175800000005,-88.1075969,2018-03-15,0
781,1,US-AL,30.256175800000005,-88.1075969,2018-03-29,0
782,1,US-AL,30.913591999999998,-87.99306,2018-03-27,0
783,1,US-AL,30.913591999999998,-87.99306,2018-03-27,0
784,1,US-AL,30.2504,-88.1058,2018-04-15,0
785,2,US-AL,30.705386600000004,-88.1606483,2018-04-26,1
786,1,US-AL,30.253757,-88.10179000000001,2018-04-27,0
787,1,US-AL,30.2504,-88.1058,2018-04-14,0
788,2,US-AL,30.642629,-88.16338420000001,2018-04-18,1
789,1,US-AL,30.9045814,-87.9805756,2018-04-17,0
790,1,US-AL,30.253757,-88.10179000000001,2018-04-27,0
791,1,US-AL,30.705386600000004,-88.1606483,2018-04-17,1
792,1,US-AL,30.248798699999995,-88.08646920000001,2018-04-11,0
793,1,US-AL,30.812896000000002,-88.05850500000001,2018-04-02,0
794,1,US-AL,30.256175800000005,-88.1075969,2018-04-15,0
795,2,US-AL,30.256175800000005,-88.1075969,2018-04-14,0
796,3,US-AL,30.255500800000004,-88.10970309999999,2018-04-21,0
797,1,US-AL,30.256175800000005,-88.1075969,2018-04-21,0
798,1,US-AL,30.9045814,-87.9805756,2018-04-07,0
799,1,US-AL,30.9045814,-87.9805756,2018-04-11,0
800,1,US-AL,30.649256400000002,-88.165133,2018-04-25,1
801,1,US-AL,30.9045814,-87.9805756,2018-04-04,0
802,1,US-AL,30.9045814,-87.9805756,2018-04-30,0
803,1,US-AL,30.2504,-88.1058,2018-04-13,0
804,1,US-AL,30.248798699999995,-88.08646920000001,2018-04-14,0
805,1,US-AL,30.256175800000005,-88.1075969,2018-04-22,0
806,1,US-AL,30.705386600000004,-88.1606483,2018-04-09,1
807,50,US-AL,31.625534499999997,-87.5479775,2018-02-18,0
808,10,US-AL,32.325948,-86.169186,2018-02-17,0
809,6,US-AL,32.316908000000005,-86.442945,2018-02-14,0
810,3,US-AL,32.377678100000004,-86.2292218,2018-02-24,1
811,2,US-AL,32.377678100000004,-86.2292218,2018-02-23,1
812,4,US-AL,32.369298,-86.28851,2018-02-07,1
813,32,US-AL,32.348351300000004,-86.2084963,2018-02-01,1
814,7,US-AL,32.348351300000004,-86.2084963,2018-02-03,1
815,3,US-AL,32.256507,-86.359696,2018-02-04,0
816,1,US-AL,32.377678100000004,-86.2292218,2018-02-15,1
817,2,US-AL,32.363359,-86.155171,2018-02-01,0
818,2,US-AL,32.363942,-86.14479,2018-02-01,0
819,1,US-AL,32.3804326,-86.2308741,2018-02-02,1
820,3,US-AL,32.3804326,-86.2308741,2018-02-16,1
821,18,US-AL,32.312552000000004,-86.181733,2018-02-13,0
822,15,US-AL,32.2373067,-86.36240959999999,2018-02-15,0
823,9,US-AL,32.378459,-86.21818,2018-02-19,1
824,1,US-AL,32.377678100000004,-86.2292218,2018-02-18,1
825,2,US-AL,32.377678100000004,-86.2292218,2018-02-09,1
826,3,US-AL,32.377678100000004,-86.2292218,2018-02-21,1
827,1,US-AL,32.358284499999996,-86.4544322,2018-02-13,0
828,38,US-AL,32.348351300000004,-86.2084963,2018-02-08,1
829,1,US-AL,32.1883615,-86.3681602,2018-02-04,0
830,2,US-AL,32.3804326,-86.2308741,2018-02-18,1
831,12,US-AL,32.3804326,-86.2308741,2018-02-10,1
832,2,US-AL,32.3804326,-86.2308741,2018-02-14,1
833,4,US-AL,32.380417,-86.225536,2018-02-10,1
834,2,US-AL,32.379728,-86.218634,2018-02-16,1
835,2,US-AL,32.377678100000004,-86.2292218,2018-02-28,1
836,2,US-AL,32.377678100000004,-86.2292218,2018-02-04,1
837,1,US-AL,32.377678100000004,-86.2292218,2018-02-17,1
838,3,US-AL,32.377678100000004,-86.2292218,2018-02-22,1
839,1,US-AL,32.295639,-86.41765600000001,2018-02-14,0
840,1,US-AL,32.4193978,-86.2748623,2018-02-13,1
841,3,US-AL,32.3804326,-86.2308741,2018-02-16,1
842,2,US-AL,32.3804326,-86.2308741,2018-02-25,1
843,2,US-AL,32.3804326,-86.2308741,2018-02-23,1
844,3,US-AL,32.2373067,-86.36240959999999,2018-02-04,0
845,1,US-AL,32.430265999999996,-86.25319,2018-02-09,0
